id,created_at,text,username
1316558935713894403,2020-10-15 01:58,🗞 NEWS: Thousands of Pennsylvania voters sent wrong mail-in ballots. Voters will be issued corrected ballots next week,WayneDupreeShow
1321914705976430592,2020-10-29 20:40,Lone Conservative founder Kassy Dillion lists what she won’t do if President Trump loses fairly https://t.co/rQNbdqo70E,TwitchyTeam
1372304137610788867,2021-03-17 21:49,Sounds more Lt. Col. Brian Stelter. https://t.co/k5x2hiRQa8,newsbusters
1237936894211743745,2020-03-12 03:02,"CNN’s Don Lemon rips into John Kasich for saying that President Trump’s address tonight was “fine.”

""Can I finish now?""

""No, you can't, John!""
https://t.co/4NInVRNd6p",DailyCaller
1316797411642269696,2020-10-15 17:45,POLITICAL CIRCUS: Kamala Harris Asks Judge Barrett ‘Do You Accept Smoking Causes Cancer?’ https://t.co/FQu6rQxR41,seanhannity
1290123983086432257,2020-08-03 03:15,We should just cancel the @NFL season. How can we keep players safe from COVID-19 when they are trying to kill each other in hand to hand combat. Read why @irishduke2 thinks this is the way to go! https://t.co/14tz5OWgCb,RedState
1326342658026074112,2020-11-11 01:55,TRUMP: Why are Republicans backing the president in his fight to have every legal vote counted? @KayleighMcEnany and @GOPChairwoman give you the answer TONIGHT on “Hannity” at 9 PM ET.,seanhannity
1241178075150405636,2020-03-21 01:41,@FoundersGirl @JRubinBlogger https://t.co/vzhepmm0N2,CaptYonah
1267604019897339907,2020-06-01 23:48,"@WideAsleepNima Zing, I suppose?",jbbeacham
1340525918226317312,2020-12-20 05:14,"@realDonaldTrump Do whatever is necessary to save the Constitution from Deep State, China et al. Ample evidence of foreign sponsored insurrection if you need to go that route. Seize the machines, hold a federal election. You can do it all in a month, before Jan 20.",guntrust
1370028001644015620,2021-03-11 15:05,"⚠️ Instead of unleashing the free market to meet the needs of Americans, Democrats want to cap private loan rates — leading to lack of access to credit and increased reliance on government programs.
 
👉 ACT NOW: STOP Big Gov Meddling in Markets! #ampFW  https://t.co/3aTGx1Awam",FreedomWorks
1244634976882176001,2020-03-30 14:37,‘STAY HOME’: New Yorkers Who Defy Social Distancing Rules Now Face $500 Fine https://t.co/rBC1JBprcs,seanhannity
1293374144717889541,2020-08-12 02:30,Government documents already provided by the Department of Justice (DOJ) to lawyers defending 9/11 terrorists continue to be withheld from survivors of the attacks and family members of those who died. Read: https://t.co/J1tKtXWyx6,JudicialWatch
1315479803781214208,2020-10-12 02:30,"BOMBSHELL: ""@realDonaldTrump /Russia Smears 'MADE-UP' by Hillary Clinton to 'Freeze DOJ' on Email Scandal!"" @TomFitton.

READ AND SHARE: https://t.co/bWGVtCIuLY https://t.co/udfhAVQxE3",JudicialWatch
1280175744023293952,2020-07-06 16:24,Hey we don’t need a Garden of Hero’s..Let’s teach History...I don’t need a statue to think of my father as a hero...#Distraction,ReaganWorld
1248651917657546757,2020-04-10 16:39,Are there ANY? Pompous with pompadour. https://t.co/ocU7bgbgwe,newsbusters
1336723769377886210,2020-12-09 17:25,"If it's that bad in California with COVID, where are the medical ships? via @Leahbellabella 

https://t.co/boDHobRp2R",WayneDupreeShow
1311813017147973632,2020-10-01 23:39,"@vote4robgill 'Conservatives never punched anyone in the face — well, finally ""

- Ann Coulter on a phone call with the Founder of the Fascist group -- Proud Boys. 

(The alleged conversation is based on a publicly available interview he gave).",blackrepublican
1254050274345463808,2020-04-25 14:10,"@CindyMcDonald99 Sent you a Direct Message.  

Click the MESSAGES tab on Twitter. 📂 https://t.co/TvrcFgSN10",Dbargen
1337958425993629697,2020-12-13 03:12,"Happy Birthday, @LawrenceBJones3.

We don't always agree, but, you have an etiquette about you that's observable and worthy of respect 🙌. 

You could ""go there"" ....
But, you don't.

I can't say that about all your colleagues. But, certainly you.

 https://t.co/xjZAsIrNlT",blackrepublican
1245467314138550289,2020-04-01 21:45,"The amount of hate, rage, and personal venom Meathead harbors for working class American values and President Trump could power a small nation. https://t.co/oRaHwt2CLM",BreitbartNews
1324106660936327169,2020-11-04 21:50,"Democrat presidential candidate Joe Biden has won in Michigan, pushing his Electoral College votes tally to 264, according to @AFP 

They are really going to do it? Eh?",WayneDupreeShow
1293549911762403328,2020-08-12 14:08,@timrhughes @BruceVargo @EllenAustinLi @DineshDSouza Did you read the report? Note the conclusion is not what you thought it was.,MarkRMatthews
1356701556624642048,2021-02-02 20:30,Sowell's Growing Popularity Shows Younger Folks Might Be Ready to Leave the Left https://t.co/0nvbF6UFHR,TPPatriots
1311822810965143552,2020-10-02 00:18,Lamb got enbitchened https://t.co/4ykY3UtPVM,KurtSchlichter
1240000527448055811,2020-03-17 19:42,"@LuciferSam37 Exactly - that's why I'm particularly frustrated today. 

There is so much ignorance, misinformation, and disinformation, it's unbelievable.",TheBubbleBubble
1371646941839249413,2021-03-16 02:18,🙏Latinos grapple with opioid overdose rise as pandemic triggers surge in U.S. use - NBC News https://t.co/EcjBRa3YBY,ReaganWorld
1255593055396265985,2020-04-29 20:21,Biden Campaign Gives Dem Operatives ‘Talking Points’ From NYT in Reade Defense https://t.co/FZQVmjeZjN,seanhannity
1272181907334275072,2020-06-14 14:59,"But Will It Work? Why I Think We Will Listen, Hear Us, AND Act This Time https://t.co/5bm1jjBIBG",RedState
1305657626328432640,2020-09-15 00:00,"Blue Lives Matter 🇺🇸

Pass it on.",TPPatriots
1329041255150612480,2020-11-18 12:38,"@ashtonpittman There's some denegrofication going on here. And, we're not gonna have it!!",blackrepublican
1343428218880196608,2020-12-28 05:27,"@SkuTah81 Sent you a Direct Message.  

Click the MESSAGES tab on Twitter. 📂 https://t.co/yznxLFnqTb",Dbargen
1328834368723415043,2020-11-17 22:56,@McCormackJohn @asymmetricinfo John we're talking about WaPo.,LifeNewsHQ
1321164975822569473,2020-10-27 19:00,"Twitter: ""Protesters and police clash in Philidelphia after officers shoot and kill local Black man""

Reality: ""Police defend the city of Philidelphia against violent rioters, rioting over the shooting of an armed man that was 'advancing towards officers' with a deadly weapon."" https://t.co/3O8GoL39Ru",TPPatriots
1292845885999714304,2020-08-10 15:30,"COME BACK! Gov Cuomo Begs Rich New Yorkers to Return to the Big Apple, Says ‘I’ll Cook You Dinner’ https://t.co/11C9sRa973",seanhannity
1355051835149733891,2021-01-29 07:15,"Look what Chuck's up to now....
 
https://t.co/SrrZFg0Ozp",WayneDupreeShow
1281185083555274754,2020-07-09 11:15,Brooks Brothers Files For Bankruptcy https://t.co/ZG9nHIePSE,DailyCaller
1350882563997507590,2021-01-17 19:07,Got Hypocrisy? Pelosi Pimps Photo-op With Same Troops She Called 'Stormtroopers' During BLM and Antifa Riots https://t.co/YjMV09VS7y,RedState
1244742703029444608,2020-03-30 21:46,"And what have YOU done to help fight COVID-19?

Yeah. Nothing. 

God loves you, anyway. Don’t know why. 🙏🏻 https://t.co/R1mGt4PGK9",LindaSuhler
1331615481250406402,2020-11-25 15:07,@karol @lyndseyfifield Evergreen response. 🌲,mkhammer
1250852042186186752,2020-04-16 18:22,"Tonight at 8E/5P, me, @LarryOConnor and @ChrisStigall are doing our @townhallcom VIP chat and it will be epic.

Plus NSFW.

Be a Townhall Gold VIP and join in. Promo code KURT. https://t.co/1CUsvQTkyO",KurtSchlichter
1272332709772382208,2020-06-15 00:58,The nationwide push led by Black Lives Matter to defund the police is part of a larger radical agenda spelled out in the group’s own manifesto that openly seeks no less than a revolution to topple the U.S. capitalist system. https://t.co/Qg0xUeANHQ,BreitbartNews
1277072471355686912,2020-06-28 02:52,ICYMI ==&gt; ‘I s**t you not!’ Video of officer explaining why organizers of ‘defund the police’ protest requested police presence MELTS irony detectors https://t.co/gRIv0zgk0N,TwitchyTeam
1275994792724398082,2020-06-25 03:30,"Folks, they're pulling out all the stops, mail-in ballots, George Conway urging fraud at Trump rallies, and then what Kerry did here - which is about as bad as it gets 

https://t.co/9QsjNLvqIg",WayneDupreeShow
1357882962944159747,2021-02-06 02:45,Jen Psaki Says ‘Never Doubt Speaker Pelosi In Anything She Says’ When Asked About COVID-19 Relief Package Timeline https://t.co/KjoLmmbqDf,DailyCaller
1313920783216005120,2020-10-07 19:15,White House Physician Says Trump Now Carries ‘Detectable Levels’ Of Coronavirus Antibodies Not Present Thursday Night https://t.co/E92tZ5cCe7,DailyCaller
1326679661280186370,2020-11-12 00:14,Hello @twitter can we get the answer? https://t.co/A3x7aWSLmX,LessGovMoreFun
1356503581134884869,2021-02-02 07:23,You da man Gigi! #TwitterAmbassador https://t.co/tXHcjbWFvv,BlueWaterDays
1354162206678671361,2021-01-26 20:20,South Dakota Gov Kristi Noem Introduces Bill to Ban Abortions on Babies With Down Syndrome https://t.co/7Q8fo6DMpk https://t.co/TaiPmHa80e,LifeNewsHQ
1279912707068575744,2020-07-05 22:59,The media's takeaway: he was defending Confederate monuments (even though he specifically only mentioned monuments of non-Confederates) and his speech was implicitly racist. The bare-faced dishonesty boggles the mind.,benshapiro
1360940529723269120,2021-02-14 13:14,This was the response to me asking what liberal policies I have espoused. I highlight the insanity because it’s typical of the response I get to a question like that. #madness https://t.co/oBMbbmu88s,JedediahBila
1275969291393699840,2020-06-25 01:49,Not on of the morons Republican https://t.co/HlHAPCmvUx,KurtSchlichter
1283520670798770176,2020-07-15 21:55,"Protester attacks NYPD officers, including chief of department, as they made arrest https://t.co/xmQ4Q9fIjm #FoxNews No other News channel is covering this if we don't stand up for our police now we won't have police to stand up for us",AppSame
1270060842340450305,2020-06-08 18:31,"Valerie Jarrett Shouts Out Mitt Romney for Marching With Protesters, Conservatives Wonder What Changed https://t.co/fSrWRKVvKH",RedState
1283069606861602823,2020-07-14 16:03,"Hate Trump?
Dislike Pelosi?
Have disdain for Dems of Reps?

Here’s why prayer should be driving you and not your hate and dislike: https://t.co/4ImVOGDZeP",BillyHallowell
1291132710291820544,2020-08-05 22:03,Police are looking for a couple caught on surveillance video shooting and killing a dog in broad daylight https://t.co/iCW8z76Kt4,theblaze
1296275810844839944,2020-08-20 02:40,"REMINDER:

""Obama was no stranger to publicly poking fun at Biden during their administration, and aides for both politicians say Biden was frequently unwelcome in conversations and belittled for his political style.""
https://t.co/tuweAg3TmG",DailyCaller
1313886978409213952,2020-10-07 17:00,"Justice Department Asks Supreme Court To Reinstate Death Sentence For Boston Marathon Bomber
https://t.co/iZ0BUzF6oq",DailyCaller
1263865978829582337,2020-05-22 16:15,"Trump Escalates Feud With Fox News, Calls For ‘Fake Pollster’ To Be Fired https://t.co/BfJ8mHagtU",DailyCaller
1345860274709016577,2021-01-03 22:31,"@c7cwolf68 @KamalaHarris There are a few black Republicans (in this climate) who have relationships, skills, numbers  to  successfully advocate for Historically Black Colleges.

@PARISDENNARD gets a lot of heat. But, he's a beast of a negotiator. https://t.co/btaMV5lHl5",blackrepublican
1288654024795774976,2020-07-30 01:53,@JennaEllisEsq @NFL @nflcommish But they can attend “protests.”  The NFL has gone mad.,LindaSuhler
1316771988288008194,2020-10-15 16:04,"@LeatherNeck3719 Sent you a Direct Message.  

Click the MESSAGES tab on Twitter. 📂 https://t.co/fKG1ViHiYt",Dbargen
1354212325830635522,2021-01-26 23:39,Praying for Senator Leahy 🙏 https://t.co/LlHEoNByqK,DailyCaller
1286058380789002246,2020-07-22 21:59,The AP Style Guide Promotes Editorial Discrimination by Choosing to Capitalize Only Some Races https://t.co/TeiqkjAzdv,RedState
1365902113449127941,2021-02-28 05:50,HAHAHA https://t.co/hGwkZJjPSA,KurtSchlichter
1366116706792407048,2021-02-28 20:02,@JSHustis Not by 70+ million of us.,LessGovMoreFun
1281453095852146688,2020-07-10 05:00,‘For The 1/100th Time’: Trump Gets Irritated Over Increases In Testing And COVID-19 Cases https://t.co/8s7kPMKGzx,DailyCaller
1242423021249257473,2020-03-24 12:08,Therapy Dog Visits Quarantined Seniors Thru Their Window So They Know They're Not Alone @Dodo https://t.co/85RbjMStM3 Dog Visits Quarantined Seniors To Let Them Know They%27re Not Alone,AHMalcolm
1234466767096995840,2020-03-02 13:13,"The betting odds as of this morning reflect a significant bump for Biden over the past week. Sanders has lost little ground, but Biden is up nearly 20 percentage points. https://t.co/3i4zSGb11w",brithume
1339265773739630593,2020-12-16 17:46,"Democrats &amp; the Mainstream Media: ""Our hospitals are becoming overrun, our medical staff are overwhelmed, therefore we must have more lockdowns...""

Medical Staff: https://t.co/wUSFemugU2",TPPatriots
1266210179265241089,2020-05-29 03:30,Democratic Rep. Charlie Crist requested a proxy vote over health concerns — then he drove across the state to watch the SpaceX launch https://t.co/Q9Uo2s8haB,theblaze
1289275829122248704,2020-07-31 19:04,"@BarackObama @HillaryClinton's legacy the DEAD BODY OF AMBASSADOR #CHRIS_STEVENS BEING DRAGGED THROUGH THE STREETS OF #Benghazi  
@realDonaldTrump vs @JoeBiden 
Do you want more Obama/Biden incompetence?. 

Joe Biden hate's America. Now Biden is bringing death to America. https://t.co/GQzZlCI6kr",TIMENOUT
1372594456474611714,2021-03-18 17:03,"We had Black Chicago for Trump and this city is so ready for turnover from Democrats but so many people will not change their past perceptions and think it's a lost cause via Patricia Easley 

We're LIVE on #Rumble. We need your support. SHARE 

https://t.co/INWeD8EfAu",WayneDupreeShow
1336670829841690626,2020-12-09 13:55,"Matthew McConaughey Rips The ‘Far Left’ For Being Condescending, Patronizing And Arrogant https://t.co/5nmunnSfYY",DailyCaller
1340298353343680513,2020-12-19 14:10,"Keeping Charlie's legacy alive. - TeamCDB/BW

Remember 9/11!!",CharlieDaniels
1268671448224108544,2020-06-04 22:30,Eloquent and inspiring. https://t.co/7BIMpF4XYH,RealJamesWoods
1297281893705146369,2020-08-22 21:18,And There It is: WHO Director Uses COVID to Push Worldwide Climate Change Agenda https://t.co/f8J5yELiyU,RedState
1316023390738628610,2020-10-13 14:30,@detective27 But doesn’t make voting take longer. There are more people than previously.,DLoesch
1247900233129836554,2020-04-08 14:52,"Taiwan shows up China, sending hard-hit countries lifesaving coronavirus supplies https://t.co/DZRKSPX0X3 #FoxNews",BluegrassPundit
1288681062420357121,2020-07-30 03:41,At Elaine's when New York was New York. https://t.co/0lsXjRPniA,AnnCoulter
1298326777735991302,2020-08-25 18:30,A special task force launched by President @realDonaldTrump to gut the nation’s deadliest street gang has taken down key leaders in less than a year and for the first time charged a gang banger w/terrorism-related offenses. Read: https://t.co/ljWCJ4wX3q,JudicialWatch
1349021483843133441,2021-01-12 15:52,Nikole Hannah-Jones explains that it’ll be tough to ‘deprogram’ Trump supporters in part because of the ‘white labor force’s’ racism [video] https://t.co/JJqu8TYn6f,TwitchyTeam
1299172697125974016,2020-08-28 02:31,"President Trump: ""We will rekindle new faith in our values, new pride in our history, and a new spirit of unity that can ONLY be realized through love for our country,""",LifeNewsHQ
1255999382991888385,2020-04-30 23:16,"The Kira Davis Show, Ep.1: Pettiness in the Pandemic Age https://t.co/GKJfl6r4aB",RedState
1359940309589835779,2021-02-11 19:00,"New York Congresswoman Sworn In After Months Of Litigation
https://t.co/JuX0yAnizz",DailyCaller
1262098484431372295,2020-05-17 19:11,"@GabbyEst2020 Sent you a Direct Message.  

Click the MESSAGES tab on Twitter. 📂 https://t.co/qiKlGJt9qB",Dbargen
1324469038932758530,2020-11-05 21:50,"There Is A Role for the Department of Justice In Addressing Election Process Fraud and Attorney General Barr Needs to Step Up 
 https://t.co/bpLVAwjVtO",RedState
1314302180698976257,2020-10-08 20:30,"Man kicks 16-year-old girl in face after shaming her for not wearing mask, 'racially abusing her' on UK bus. So fellow passenger body slams him. https://t.co/3o0HxOqOsO",theblaze
1315046592756543490,2020-10-10 21:48,"@Lola39496868 Sent you a Direct Message.  

Click the MESSAGES tab on Twitter. 📂 https://t.co/Jr2wKR1e5m",Dbargen
1322331868814024705,2020-10-31 00:17,"@ONWright1 Sent you a Direct Message.  

Click the MESSAGES tab on Twitter. 📂 https://t.co/AYQxMIEyzg",Dbargen
1318174602124775429,2020-10-19 12:58,Bus Driver Rocks A Passenger During Wild Confrontation https://t.co/U9n7jwUWsi,DailyCaller
1246752846806212612,2020-04-05 10:53,"@Phil_Johnson_ ...German Protestantism as a whole towards those principles.""",blackrepublican
1352315428832505856,2021-01-21 18:01,"President Biden’s flood of executive orders will erect barriers to affordable energy and hamper economic recovery at a time when millions of Americans are struggling to make ends meet.
https://t.co/lZUAAyHXae",AFPhq
1252410347471794177,2020-04-21 01:34,"@GOPLeader Has that damn question not become rhetorical? Pelosi of course wants the economy in ashes &amp; buried. Only democrat socialism and the biggest govt bureaucracy in history will ""give"" our decimated populace what they need to simply survive, a Pelosi orgasmic dream.",ChasD3
1236063800106921985,2020-03-06 22:59,Lemon Chicken Breast and it super juicy!! #DadBCookin #Girldad https://t.co/uuPFu6zVuT,WayneDupreeShow
1234109244473036800,2020-03-01 13:32,"@AOC Another case of a Godless Marxist trying to condemn Christians/Christianity.

Frankly, I’ll take the behavior/actions of Christians over Marxists or Sharia Adherents any day of the week.",JohnFromCranber
1319964480806121472,2020-10-24 11:30,"@BiasedGirl Did you get the Keystone Vaccine, I hope",AHMalcolm
1320732526751735808,2020-10-26 14:22,"At other times, these forces conceal the truth, and as the informational portals remain controlled by a singular ideal, I'm left wondering just how far down this rabbit hole we all want to fall.",BillyHallowell
1314698199362424837,2020-10-09 22:44,Nancy wears crazy well with another radical stunt to undermine the voters.  @AriFleischer @MZHemingway @RaymondArroyo @whitlockjason #ingrahamAngle @FoxNews 10pET https://t.co/OCdPyCuoSQ,IngrahamAngle
1287230937143447553,2020-07-26 03:39,"Louisville protests descend into chaos when armed protester accidentally shoots members of his group, injuring 3

https://t.co/Zl0tuJ969Y
Because he’s on the left he made a mistake if he had supported Trump he would have done it intentionally",AppSame
